cve,repo,commit
CVE-2020-13164,wireshark,fc6763989c7a7c4e4b0522b12b955e5a285d388a
CVE-2020-15466,wireshark,d70bd4489feed4035c3a35cd2e76cdf877b3f485
CVE-2020-17498,wireshark,79576219c92e252c0700cdbe729bfb0fe6c72bd9
CVE-2020-25862,wireshark,c4634b1e99b1a7f490e53b4e18e2bd50e926315a
CVE-2020-25863,wireshark,2411eae9edb562e80c45962c74945238a94e5d3b
CVE-2020-25866,wireshark,4a948427100b6c109f4ec7b4361f0d2aec5e5c3f
CVE-2020-26575,wireshark,3ff940652962c099b73ae3233322b8697b0d10ab
CVE-2020-28030,wireshark,b287e7165e8aa89cde6ae37e7c257c5d87d16b9b
CVE-2020-7044,wireshark,71b59b18e4bb61d0e6da8bb2b26c87750570ae40
CVE-2020-7045,wireshark,68a7add68a725203cccf98d7d6c752a6bad866c0
CVE-2020-9428,wireshark,8bda8642dfc8c9a870c6a48771566012353cc898
CVE-2020-9429,wireshark,b2ee7a2876c26b71f50cd0808c89af6a8483f007
CVE-2020-9430,wireshark,6dad599a8a1bda8b8e999cc4a7e460140e4ecc0a
CVE-2020-9431,wireshark,adeeb7f2da801303768ce96e2cacf6a703a69c6f
